rank,threshold_pct,metric,market,symbol,year,n_days,first_date,last_date,min_close,median_close,mean_close,max_close,penny_days,penny_day_ratio,one_tick_ge_10_days,gap_up_ge_10_days,gap_down_le_10_days,abs_gap_ge_10_days,abs_ret_ge_10_days,range_ge_10_days,one_tick_ge_20_days,gap_up_ge_20_days,gap_down_le_20_days,abs_gap_ge_20_days,abs_ret_ge_20_days,range_ge_20_days,one_tick_ge_30_days,gap_up_ge_30_days,gap_down_le_30_days,abs_gap_ge_30_days,abs_ret_ge_30_days,range_ge_30_days,one_tick_ge_50_days,gap_up_ge_50_days,gap_down_le_50_days,abs_gap_ge_50_days,abs_ret_ge_50_days,range_ge_50_days,one_tick_ge_100_days,gap_up_ge_100_days,gap_down_le_100_days,abs_gap_ge_100_days,abs_ret_ge_100_days,range_ge_100_days
2,10,abs_gap_ge,TW,4804.TWO,2025,242,2025-01-02,2025-12-31,2.930000066757202,6.260000228881836,6.370371882580528,10.5,242,1.0,0,4,1,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,abs_gap_ge,TW,6103.TWO,2025,242,2025-01-02,2025-12-31,33.400001525878906,46.24404144287109,44.061847576425095,57.04593276977539,0,0.0,0,0,5,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,abs_gap_ge,TW,4406.TWO,2025,242,2025-01-02,2025-12-31,8.1899995803833,9.9399995803833,10.022892557885037,11.75,242,1.0,0,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,abs_gap_ge,TW,2924.TWO,2025,242,2025-01-02,2025-12-31,21.450000762939453,28.799999237060547,28.02871897989068,32.0,179,0.7396694214876033,0,1,3,4,3,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,abs_gap_ge,TW,2380.TW,2025,242,2025-01-02,2025-12-31,2.890000104904175,4.484999895095825,4.604008253940866,6.820000171661377,242,1.0,0,3,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,abs_gap_ge,TW,4806.TWO,2025,242,2025-01-02,2025-12-31,10.0,17.780000686645508,16.936404957258997,21.89999961853028,242,1.0,0,2,1,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,abs_gap_ge,TW,5543.TWO,2025,242,2025-01-02,2025-12-31,17.549999237060547,20.39999961853028,21.76136362848203,29.799999237060547,242,1.0,0,3,0,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,abs_gap_ge,TW,7780.TW,2025,243,2025-01-02,2025-12-31,9.26990032196045,15.407329559326172,15.916297759538816,32.4045295715332,238,0.9794238683127572,0,2,1,3,11,13,0,1,1,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,abs_gap_ge,TW,2465.TW,2025,242,2025-01-02,2025-12-31,41.75,61.54999923706055,61.95076370239258,80.80000305175781,0,0.0,0,1,2,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,abs_gap_ge,UK,PYX.L,2025,253,2025-01-02,2025-12-31,0.3479999899864197,0.699999988079071,1.1104743111981703,3.049999952316284,144,0.5691699604743083,0,52,88,140,62,139,0,18,13,31,20,110,0,3,5,8,5,62,0,0,0,0,1,26,0,0,0,0,0,5
2,10,abs_gap_ge,UK,PRM.L,2025,253,2025-01-02,2025-12-31,1.5099999904632568,3.049999952316284,3.1048418877153057,4.800000190734863,0,0.0,0,57,65,122,22,142,0,20,5,25,7,113,0,2,0,2,3,65,0,1,0,1,0,11,0,0,0,0,0,0
3,10,abs_gap_ge,UK,NOG.L,2025,253,2025-01-02,2025-12-31,2.6549999713897705,3.490000009536743,3.451699597091072,4.710000038146973,0,0.0,0,45,57,102,20,170,0,5,3,8,2,115,0,0,0,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0
4,10,abs_gap_ge,UK,MTC.L,2025,253,2025-01-02,2025-12-31,2.190000057220459,2.869999885559082,2.9675098888487685,4.300000190734863,0,0.0,0,36,64,100,25,173,0,6,0,6,0,116,0,2,0,2,0,33,0,0,0,0,0,4,0,0,0,0,0,2
5,10,abs_gap_ge,UK,ETL.L,2025,253,2025-01-02,2025-12-31,3.037631034851074,4.264999866485596,4.2358923052610615,4.264999866485596,0,0.0,0,12,68,80,2,18,0,10,63,73,2,7,0,9,58,67,1,4,0,3,43,46,0,1,0,0,0,0,0,0
6,10,abs_gap_ge,UK,PACS.L,2025,253,2025-01-02,2025-12-31,0.0044999998062849,0.5490000247955322,0.4668557322381631,0.8899999856948853,253,1.0,63,22,50,72,11,22,63,0,7,7,2,19,63,0,1,1,1,9,63,0,1,1,1,4,0,0,0,0,0,0
7,10,abs_gap_ge,UK,UKR.L,2025,253,2025-01-02,2025-12-31,0.0590000003576278,5.0,4.69216404076327,9.0,15,0.0592885375494071,0,35,23,58,20,11,0,16,3,19,7,7,0,3,3,6,6,0,0,2,2,4,4,0,0,2,0,2,2,0
8,10,abs_gap_ge,UK,HKLD.L,2025,253,2025-01-02,2025-12-31,7.239483833312988,7.365503787994385,7.354288530915151,7.409999847412109,0,0.0,0,0,53,53,0,0,0,0,12,12,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,abs_gap_ge,UK,SYME.L,2025,252,2025-01-02,2025-12-31,2.999999924213625e-05,0.003000000026077,0.0020611905296795,0.0080000003799796,252,1.0,252,24,27,51,33,125,252,23,23,46,28,125,252,14,4,18,14,113,242,2,1,3,5,42,119,2,0,2,4,23
10,10,abs_gap_ge,UK,ALNA.L,2025,253,2025-01-02,2025-12-31,0.0694999992847442,7.5,7.426353722840195,11.0,26,0.1027667984189723,0,14,25,39,9,8,0,4,4,8,8,4,0,4,4,8,8,0,0,4,4,8,8,0,0,4,0,4,4,0
1,10,abs_gap_ge,US,RNWWW,2025,250,2025-01-02,2025-12-31,0.0049999998882412,0.1169999986886978,0.103664000481367,0.2479999959468841,250,1.0,113,31,62,93,90,141,58,13,21,34,39,90,55,9,2,11,19,59,50,6,0,6,8,26,21,1,0,1,1,9
2,10,abs_gap_ge,US,LUCYW,2025,250,2025-01-02,2025-12-31,0.0340000018477439,0.0799999982118606,0.0805440002828836,0.1550000011920929,250,1.0,188,42,50,92,93,110,17,26,25,51,44,77,0,9,5,14,19,62,0,2,1,3,7,36,0,0,0,0,1,8
3,10,abs_gap_ge,US,MYSEW,2025,250,2025-01-02,2025-12-31,0.0460000000894069,0.2189999967813491,0.2133359994888305,0.7599999904632568,250,1.0,32,45,43,88,101,122,3,23,21,44,46,82,0,11,8,19,20,63,0,5,1,6,7,26,0,0,0,0,2,12
4,10,abs_gap_ge,US,NTRBW,2025,250,2025-01-02,2025-12-31,1.1100000143051147,1.7949999570846558,1.87438400554657,4.03000020980835,0,0.0,0,33,46,79,73,84,0,17,13,30,27,59,0,5,3,8,11,40,0,1,0,1,5,16,0,0,0,0,3,3
5,10,abs_gap_ge,US,TLSIW,2025,250,2025-01-02,2025-12-31,0.800000011920929,1.399999976158142,1.438688000202179,2.400000095367432,10,0.04,0,44,30,74,67,104,0,10,9,19,16,57,0,3,2,5,4,32,0,0,1,1,1,13,0,0,0,0,0,3
6,10,abs_gap_ge,US,MYPSW,2025,250,2025-01-02,2025-12-31,0.0080000003799796,0.0160000007599592,0.0173040000125765,0.032999999821186,250,1.0,250,36,37,73,85,104,250,19,21,40,45,70,250,17,6,23,23,50,209,5,0,5,2,21,12,0,0,0,0,0
7,10,abs_gap_ge,US,WALDW,2025,250,2025-01-02,2025-12-31,0.0299999993294477,0.0700000002980232,0.0835159999653696,0.1720000058412552,250,1.0,165,28,45,73,73,111,89,15,24,39,32,80,7,3,6,9,10,50,0,0,0,0,0,22,0,0,0,0,0,1
8,10,abs_gap_ge,US,CCGWW,2025,250,2025-01-02,2025-12-31,0.0199999995529651,0.0294999992474913,0.0308640001043676,0.0540000014007091,250,1.0,250,28,44,72,76,91,248,13,16,29,31,62,187,4,6,10,11,39,12,1,0,1,2,16,0,0,0,0,0,0
9,10,abs_gap_ge,US,MNYWW,2025,250,2025-01-02,2025-12-31,0.025000000372529,0.0509999990463256,0.0615559998750686,0.1800000071525573,250,1.0,212,22,48,70,81,148,118,8,11,19,28,83,29,1,3,4,10,48,0,0,0,0,1,17,0,0,0,0,0,2
10,10,abs_gap_ge,US,SEATW,2025,250,2025-01-02,2025-12-31,0.032999999821186,0.1609999984502792,0.1812360002994537,0.4350000023841858,250,1.0,50,18,48,66,70,87,30,11,20,31,29,53,1,3,8,11,8,27,0,1,0,1,2,15,0,0,0,0,0,3
1,20,abs_gap_ge,AU,SFG.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0018478261455046,0.003000000026077,253,1.0,253,42,42,84,96,75,253,42,37,79,91,75,253,36,26,62,57,63,89,10,9,19,17,14,0,10,0,10,11,14
2,20,abs_gap_ge,AU,TMK.AX,2025,253,2025-01-02,2025-12-31,0.0549990013241767,0.1374990046024322,0.1446908442045859,0.2199990004301071,253,1.0,0,54,47,101,86,157,0,44,35,79,63,140,0,19,13,32,20,74,0,11,0,11,8,50,0,1,0,1,1,2
3,20,abs_gap_ge,AU,ERA.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0024999999441206,0.0024031620714702,0.003000000026077,253,1.0,253,49,82,131,113,218,253,49,18,67,74,218,253,20,16,36,24,105,7,3,2,5,3,6,0,3,0,3,1,6
4,20,abs_gap_ge,AU,PRX.AX,2025,253,2025-01-02,2025-12-31,0.0199999995529651,0.0399999991059303,0.0469723313664023,0.06700000166893,253,1.0,0,32,33,65,55,69,0,28,29,57,47,54,0,16,9,25,12,41,0,1,4,5,2,5,0,1,0,1,1,5
5,20,abs_gap_ge,AU,HLX.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0019749486621049,0.0040000001899898,253,1.0,253,32,44,76,83,74,253,30,26,56,58,66,232,19,18,37,38,51,107,5,5,10,8,9,0,5,0,5,3,9
6,20,abs_gap_ge,AU,GGE.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0021363636994137,0.0040000001899898,253,1.0,253,34,32,66,62,61,253,34,20,54,47,60,251,18,12,30,22,28,31,1,3,4,6,5,0,1,0,1,4,5
7,20,abs_gap_ge,AU,SRN.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0023909091550061,0.0040000001899898,253,1.0,253,36,42,78,70,95,253,29,23,52,35,82,221,27,12,39,20,76,47,2,2,4,2,11,0,2,0,2,2,10
8,20,abs_gap_ge,AU,BP8.AX,2025,199,2025-01-02,2025-12-30,0.0010000000474974,0.0020000000949949,0.0023944724389777,0.0049999998882412,199,1.0,199,27,28,55,58,53,199,25,26,51,44,53,180,20,22,42,31,48,6,3,11,14,7,16,0,3,0,3,3,15
9,20,abs_gap_ge,AU,PIL.AX,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.003000000026077,0.0033913043984708,0.006000000052154,253,1.0,253,40,61,101,103,131,248,29,21,50,51,95,132,7,9,16,18,42,0,0,0,0,1,2,0,0,0,0,1,0
10,20,abs_gap_ge,AU,EDE.AX,2025,253,2025-01-02,2025-12-31,0.0199999995529651,0.0399999991059303,0.0358945411950231,0.0659999996423721,253,1.0,0,29,22,51,68,106,0,28,22,50,51,84,0,26,19,45,39,68,0,13,6,19,25,32,0,8,0,8,9,20
1,20,abs_gap_ge,CA,MTLO.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0099999997764825,0.0116633463584152,0.0149999996647238,251,1.0,251,34,73,107,82,110,251,33,73,106,78,108,251,32,72,104,76,107,251,32,19,51,41,107,162,2,0,2,3,29
2,20,abs_gap_ge,CA,ACU.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.015438246729958,0.0299999993294477,251,1.0,251,46,55,101,90,107,251,44,53,97,86,105,251,38,31,69,59,96,232,21,5,26,25,72,62,5,0,5,4,19
3,20,abs_gap_ge,CA,CSTR.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0160756969297548,0.0299999993294477,251,1.0,251,58,42,100,90,185,251,55,41,96,86,174,251,51,12,63,54,157,228,22,7,29,18,67,51,5,0,5,4,24
4,20,abs_gap_ge,CA,AAZ.V,2025,251,2025-01-02,2025-12-31,0.0399999991059303,0.1199999973177909,0.1198804792743991,0.2399999946355819,251,1.0,78,43,45,88,96,193,4,40,37,77,83,178,0,16,7,23,27,81,0,3,0,3,7,29,0,1,0,1,0,3
5,20,abs_gap_ge,CA,BARK.V,2025,251,2025-01-02,2025-12-31,0.0149999996647238,0.0450000017881393,0.0439442232681578,0.0750000029802322,251,1.0,251,35,41,76,73,49,182,34,40,74,72,49,94,28,25,53,51,39,2,20,8,28,24,27,0,2,0,2,3,9
6,20,abs_gap_ge,CA,PUL.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0149999996647238,0.0147211152088059,0.0199999995529651,251,1.0,251,46,27,73,72,60,251,45,27,72,72,58,251,45,15,60,54,57,251,21,0,21,18,28,53,0,0,0,1,6
7,20,abs_gap_ge,CA,VRTS.TO,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0199999995529651,0.0188545814281202,0.0299999993294477,251,1.0,251,45,34,79,71,84,251,38,33,71,63,74,251,22,7,29,19,46,201,3,0,3,3,22,3,1,0,1,2,1
8,20,abs_gap_ge,CA,ILC.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0149999996647238,0.019884461889496,0.050000000745058,251,1.0,251,45,40,85,74,95,249,37,33,70,52,77,212,36,15,51,33,69,195,10,1,11,9,25,17,0,0,0,1,2
9,20,abs_gap_ge,CA,MTX.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0199999995529651,0.0200398401895247,0.0299999993294477,251,1.0,251,33,29,62,63,51,251,33,29,62,63,51,251,33,29,62,63,51,200,33,13,46,48,51,50,19,0,19,17,31
10,20,abs_gap_ge,CA,VLI.V,2025,251,2025-01-02,2025-12-31,0.0199999995529651,0.0199999995529651,0.0221912345637481,0.0299999993294477,251,1.0,251,35,27,62,54,68,251,35,27,62,54,68,251,35,27,62,54,68,196,35,0,35,27,67,0,0,0,0,0,0
1,20,abs_gap_ge,CN,688585.SS,2025,243,2025-01-02,2025-12-31,6.074306964874268,7.996177673339844,49.94054891248789,132.1300048828125,0,0.0,0,11,3,14,31,38,0,5,1,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,abs_gap_ge,CN,300477.SZ,2025,243,2025-01-02,2025-12-31,1.6799999475479126,2.2799999713897705,2.517983539604846,4.130000114440918,243,1.0,0,0,2,2,9,28,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,abs_gap_ge,CN,300391.SZ,2025,243,2025-01-02,2025-12-31,0.8700000047683716,4.349999904632568,4.163621395948983,6.139999866485596,207,0.8518518518518519,0,0,6,6,14,39,0,0,2,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,20,abs_gap_ge,CN,688425.SS,2025,243,2025-01-02,2025-12-31,3.8141510486602783,4.208378791809082,4.718829314895127,7.608590602874756,139,0.5720164609053497,0,3,0,3,5,3,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,abs_gap_ge,CN,300344.SZ,2025,243,2025-01-02,2025-12-31,1.0199999809265137,4.96999979019165,5.821522635687526,14.279999732971191,122,0.5020576131687243,0,2,7,9,33,62,0,0,2,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,abs_gap_ge,CN,300343.SZ,2025,243,2025-01-02,2025-12-31,3.509999990463257,5.159999847412109,5.166172830165659,6.880000114440918,94,0.3868312757201646,0,0,2,2,3,4,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,abs_gap_ge,CN,300460.SZ,2025,243,2025-01-02,2025-12-31,7.670000076293945,10.68000030517578,10.61469136344062,13.729999542236328,0,0.0,0,0,3,3,5,11,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,abs_gap_ge,CN,300276.SZ,2025,243,2025-01-02,2025-12-31,8.0600004196167,10.899999618530272,15.757777763492284,1183.0,0,0.0,0,2,1,3,10,18,0,1,1,2,4,3,0,1,1,2,2,0,0,1,1,2,2,0,0,1,0,1,1,0
9,20,abs_gap_ge,CN,300948.SZ,2025,243,2025-01-02,2025-12-31,7.920000076293945,10.93000030517578,12.614732495060672,22.030000686645508,0,0.0,0,3,1,4,9,18,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,abs_gap_ge,CN,688108.SS,2025,243,2025-01-02,2025-12-31,8.920000076293945,11.289999961853027,16.44164607358077,41.47999954223633,0,0.0,0,3,1,4,10,24,0,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,abs_gap_ge,FR,ALIBR.PA,2025,255,2025-01-02,2025-12-31,9.999999747378752e-05,0.0003000000142492,0.0003176470626117,0.0006000000284984,255,1.0,255,59,42,101,93,222,255,57,42,99,92,217,255,48,20,68,58,181,255,29,0,29,25,118,255,0,0,0,1,14
2,20,abs_gap_ge,FR,ALALO.PA,2025,255,2025-01-02,2025-12-31,0.0627999976277351,0.6000000238418579,9.63523843858172,300.0,182,0.7137254901960784,10,45,22,67,107,233,0,38,10,48,63,182,0,33,4,37,28,137,0,14,4,18,12,75,0,10,0,10,6,29
3,20,abs_gap_ge,FR,MLCOT.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.125,0.1149803920046371,0.4020000100135803,255,1.0,112,44,29,73,77,20,89,30,17,47,46,11,56,22,10,32,33,8,23,9,2,11,12,3,5,1,0,1,1,0
4,20,abs_gap_ge,FR,ALBOO.PA,2025,255,2025-01-02,2025-12-31,2.0,12.0,94.92941176470588,1400.0,0,0.0,0,36,59,95,104,224,0,16,30,46,43,168,0,13,26,39,27,138,0,8,21,29,17,94,0,2,0,2,6,54
5,20,abs_gap_ge,FR,MLWEY.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0156882353053957,0.0320000015199184,255,1.0,255,34,23,57,65,22,255,29,16,45,51,18,255,19,4,23,30,12,219,8,2,10,7,6,47,2,0,2,2,0
6,20,abs_gap_ge,FR,MLSML.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.0189999993890523,0.0215784314252873,0.050000000745058,255,1.0,255,35,27,62,58,34,254,26,14,40,35,27,223,16,4,20,19,20,152,7,1,8,7,9,3,1,0,1,2,1
7,20,abs_gap_ge,FR,MLSEQ.PA,2025,255,2025-01-02,2025-12-31,0.003000000026077,0.0070000002160668,0.0070274509270401,0.0104999998584389,255,1.0,255,35,45,80,81,25,255,15,19,34,31,12,255,7,7,14,12,6,255,0,1,1,0,2,239,0,0,0,0,1
8,20,abs_gap_ge,FR,MLGEQ.PA,2025,255,2025-01-02,2025-12-31,0.0109999999403953,0.0160000007599592,0.016368627464216,0.0344999991357326,255,1.0,255,20,18,38,36,9,255,18,14,32,29,6,250,18,8,26,24,5,215,5,2,7,6,2,0,2,0,2,1,1
9,20,abs_gap_ge,FR,MLFTI.PA,2025,255,2025-01-02,2025-12-31,0.0160000007599592,0.0299999993294477,0.0319352943011942,0.0555000007152557,255,1.0,255,37,39,76,73,31,247,15,8,23,23,17,149,8,3,11,8,5,1,2,0,2,1,0,0,0,0,0,0,0
10,20,abs_gap_ge,FR,MLNMA.PA,2025,255,2025-01-02,2025-12-31,0.0160000007599592,0.1049999967217445,0.0968117639203281,0.2419999986886978,255,1.0,126,24,18,42,42,3,63,8,14,22,23,3,54,6,8,14,13,3,24,6,4,10,10,3,0,5,0,5,3,1
1,20,abs_gap_ge,HK,8280.HK,2025,246,2025-01-02,2025-12-31,0.0320000015199184,0.061999998986721,0.0667195124778805,0.1180000007152557,246,1.0,0,27,12,39,50,69,0,11,1,12,10,26,0,4,0,4,2,16,0,0,0,0,0,4,0,0,0,0,0,0
2,20,abs_gap_ge,HK,2363.HK,2025,246,2025-01-02,2025-12-31,0.209999993443489,0.3449999988079071,0.3454186990251386,0.4399999976158142,246,1.0,0,15,21,36,34,19,0,5,7,12,7,10,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3,20,abs_gap_ge,HK,8356.HK,2025,246,2025-01-02,2025-12-31,0.3100000023841858,0.5400000214576721,0.5597357692999568,0.949999988079071,246,1.0,0,13,20,33,43,48,0,2,10,12,13,19,0,0,0,0,3,10,0,0,0,0,2,6,0,0,0,0,0,0
4,20,abs_gap_ge,HK,8247.HK,2025,246,2025-01-02,2025-12-31,0.5,0.7649999856948853,0.8861788610617319,2.3299999237060547,209,0.8495934959349594,0,17,14,31,35,35,0,7,5,12,12,14,0,3,3,6,4,10,0,0,1,1,2,4,0,0,0,0,0,1
5,20,abs_gap_ge,HK,8023.HK,2025,246,2025-01-02,2025-12-31,0.2750000059604645,0.3046551942825317,0.3088870243570669,0.3799999952316284,246,1.0,0,6,13,19,10,22,0,4,5,9,5,12,0,1,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0
6,20,abs_gap_ge,HK,1370.HK,2025,246,2025-01-02,2025-12-31,0.1899999976158142,0.3375000059604645,0.4507804864305791,1.1799999475479126,234,0.951219512195122,0,16,18,34,29,34,0,5,4,9,5,19,0,1,3,4,2,8,0,0,0,0,1,1,0,0,0,0,0,0
7,20,abs_gap_ge,HK,8340.HK,2025,246,2025-01-02,2025-12-31,0.1589999943971634,0.4300000071525574,0.4788821139713613,1.2000000476837158,223,0.9065040650406504,0,13,10,23,38,55,0,6,3,9,17,26,0,1,1,2,4,19,0,0,0,0,2,3,0,0,0,0,0,0
8,20,abs_gap_ge,HK,8249.HK,2025,246,2025-01-02,2025-12-31,0.0740000009536743,0.1420000046491623,0.1453861791670807,0.270000010728836,246,1.0,0,25,13,38,28,53,0,4,4,8,7,24,0,1,1,2,1,10,0,1,0,1,0,6,0,0,0,0,0,0
9,20,abs_gap_ge,HK,1005.HK,2025,246,2025-01-02,2025-12-31,0.395000010728836,0.498913049697876,0.5225676959607659,0.7434782385826111,246,1.0,0,19,16,35,30,9,0,4,4,8,7,5,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10,20,abs_gap_ge,HK,1232.HK,2025,246,2025-01-02,2025-12-31,0.2849999964237213,0.6150000095367432,0.5906910588586234,0.8100000023841858,246,1.0,0,13,13,26,27,28,0,5,3,8,8,15,0,1,0,1,3,7,0,0,0,0,1,2,0,0,0,0,0,0
1,20,abs_gap_ge,JP,8105.T,2025,243,2025-01-06,2025-12-30,37.0,54.0,237.20987654320987,924.0,144,0.5925925925925926,0,13,6,19,46,78,0,6,3,9,12,24,0,4,0,4,6,6,0,1,0,1,1,3,0,0,0,0,0,0
2,20,abs_gap_ge,JP,6574.T,2025,243,2025-01-06,2025-12-30,17.799999237060547,81.19999694824219,93.16304511395992,318.5,140,0.5761316872427984,0,17,0,17,37,72,0,9,0,9,9,10,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3,20,abs_gap_ge,JP,5721.T,2025,243,2025-01-06,2025-12-30,19.0,122.0,129.35390946502056,422.0,93,0.382716049382716,0,17,5,22,57,110,0,8,0,8,21,35,0,2,0,2,8,18,0,0,0,0,1,1,0,0,0,0,1,0
4,20,abs_gap_ge,JP,7138.T,2025,243,2025-01-06,2025-12-30,115.0,154.0,188.74156380484624,548.0,0,0.0,0,14,0,14,31,52,0,6,0,6,13,16,0,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0
5,20,abs_gap_ge,JP,6993.T,2025,243,2025-01-06,2025-12-30,19.0,34.0,41.21399176954733,188.0,235,0.9670781893004116,0,9,3,12,26,88,0,4,1,5,16,24,0,3,0,3,8,9,0,0,0,0,1,1,0,0,0,0,0,0
6,20,abs_gap_ge,JP,4833.T,2025,243,2025-01-06,2025-12-30,57.0,91.0,102.07818930041152,386.0,164,0.6748971193415638,0,6,0,6,28,65,0,5,0,5,10,20,0,3,0,3,6,15,0,0,0,0,0,1,0,0,0,0,0,0
7,20,abs_gap_ge,JP,9399.T,2025,243,2025-01-06,2025-12-30,41.900001525878906,114.5,108.7580247729894,207.5,73,0.3004115226337449,0,10,0,10,37,91,0,5,0,5,7,18,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1
8,20,abs_gap_ge,JP,8798.T,2025,243,2025-01-06,2025-12-30,157.0,297.0,325.20576131687244,577.0,0,0.0,0,3,4,7,16,26,0,3,2,5,5,5,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,abs_gap_ge,JP,8995.T,2025,243,2025-01-06,2025-12-30,558.0,642.5426635742188,804.1419346185378,2657.0,0,0.0,0,8,2,10,25,44,0,5,0,5,9,20,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0
10,20,abs_gap_ge,JP,2134.T,2025,243,2025-01-06,2025-12-30,16.0,31.0,38.8641975308642,104.0,240,0.9876543209876544,0,6,3,9,35,94,0,3,1,4,13,26,0,2,1,3,4,9,0,0,0,0,0,1,0,0,0,0,0,0
1,20,abs_gap_ge,KR,042940.KQ,2025,239,2025-01-02,2025-12-30,3165.0,10680.0,11685.39748953975,46750.0,0,0.0,0,14,3,17,33,69,0,9,1,10,20,31,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0
2,20,abs_gap_ge,KR,288330.KQ,2025,240,2025-01-02,2025-12-30,680.0,2185.0,2760.054166666667,8960.0,58,0.2416666666666666,0,6,5,11,31,84,0,3,5,8,16,17,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3,20,abs_gap_ge,KR,008500.KS,2025,241,2025-01-02,2025-12-30,2040.2479248046875,2264.578369140625,2646.968261212234,6285.1240234375,0,0.0,0,8,4,12,19,29,0,7,1,8,13,13,0,1,0,1,2,8,0,0,0,0,0,1,0,0,0,0,0,0
4,20,abs_gap_ge,KR,200230.KQ,2025,242,2025-01-02,2025-12-30,897.0,1318.3333129882812,1431.0812685627582,3800.0,30,0.1239669421487603,0,6,5,11,18,40,0,5,2,7,10,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5,20,abs_gap_ge,KR,000650.KS,2025,241,2025-01-02,2025-12-30,35750.0,40050.0,71640.66390041493,457500.0,0,0.0,0,7,1,8,14,26,0,7,0,7,12,14,0,1,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0
6,20,abs_gap_ge,KR,308100.KQ,2025,240,2025-01-02,2025-12-30,1184.0,1994.6666870117188,2480.0819478352864,7746.66650390625,0,0.0,0,7,4,11,25,74,0,4,2,6,12,27,0,0,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0
7,20,abs_gap_ge,KR,049180.KQ,2025,242,2025-01-02,2025-12-30,570.0,926.0,1093.5537190082644,2450.0,148,0.6115702479338843,0,4,3,7,14,43,0,3,2,5,8,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
