rank,threshold_pct,metric,market,symbol,year,n_days,first_date,last_date,min_close,median_close,mean_close,max_close,penny_days,penny_day_ratio,one_tick_ge_10_days,gap_up_ge_10_days,gap_down_le_10_days,abs_gap_ge_10_days,abs_ret_ge_10_days,range_ge_10_days,one_tick_ge_20_days,gap_up_ge_20_days,gap_down_le_20_days,abs_gap_ge_20_days,abs_ret_ge_20_days,range_ge_20_days,one_tick_ge_30_days,gap_up_ge_30_days,gap_down_le_30_days,abs_gap_ge_30_days,abs_ret_ge_30_days,range_ge_30_days,one_tick_ge_50_days,gap_up_ge_50_days,gap_down_le_50_days,abs_gap_ge_50_days,abs_ret_ge_50_days,range_ge_50_days,one_tick_ge_100_days,gap_up_ge_100_days,gap_down_le_100_days,abs_gap_ge_100_days,abs_ret_ge_100_days,range_ge_100_days
7,20,one_tick_ge,AU,GCR.AX,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.0020000000949949,0.0020000000949948,0.0020000000949949,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,one_tick_ge,AU,GGE.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0021363636994137,0.0040000001899898,253,1.0,253,34,32,66,62,61,253,34,20,54,47,60,251,18,12,30,22,28,31,1,3,4,6,5,0,1,0,1,4,5
9,20,one_tick_ge,AU,HCD.AX,2025,253,2025-01-02,2025-12-31,0.0015000000130385,0.0020000000949949,0.0023040158799278,0.003000000026077,253,1.0,253,11,15,26,25,15,253,11,12,23,24,15,253,6,11,17,20,10,3,0,1,1,2,0,0,0,0,0,1,0
10,20,one_tick_ge,AU,HLX.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0019749486621049,0.0040000001899898,253,1.0,253,32,44,76,83,74,253,30,26,56,58,66,232,19,18,37,38,51,107,5,5,10,8,9,0,5,0,5,3,9
1,20,one_tick_ge,CA,AQS.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0053685257764183,0.0099999997764825,251,1.0,251,7,7,14,13,7,251,7,7,14,13,7,251,7,7,14,13,7,251,7,6,13,12,7,251,7,0,7,5,6
2,20,one_tick_ge,CA,CANS.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0060756970753528,0.0099999997764825,251,1.0,251,20,19,39,35,25,251,20,19,39,35,25,251,20,19,39,35,25,251,20,19,39,35,25,251,19,0,19,17,25
3,20,one_tick_ge,CA,ETU.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0053087648215788,0.0099999997764825,251,1.0,251,16,12,28,22,40,251,16,12,28,22,40,251,16,12,28,22,40,251,16,7,23,20,39,251,15,0,15,8,35
4,20,one_tick_ge,CA,GOK.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0074501990366622,0.0149999996647238,251,1.0,251,1,3,4,4,0,251,1,3,4,4,0,251,1,3,4,4,0,251,1,1,2,2,0,226,0,0,0,0,0
5,20,one_tick_ge,CA,NAV.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0071513942624645,0.0149999996647238,251,1.0,251,15,8,23,21,13,251,15,8,23,21,13,251,15,8,23,21,13,251,15,7,22,20,13,248,15,0,15,10,12
6,20,one_tick_ge,CA,PPM.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0070916333113354,0.025000000372529,251,1.0,251,13,9,22,26,18,251,13,9,22,26,18,251,13,9,22,24,16,250,12,3,15,15,14,231,5,0,5,4,5
7,20,one_tick_ge,CA,ADD.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0136653383399741,0.0299999993294477,251,1.0,251,11,17,28,34,26,251,11,17,28,34,26,251,11,17,28,34,26,245,11,12,23,29,26,165,10,0,10,12,16
8,20,one_tick_ge,CA,ALT.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,251,1.0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0
9,20,one_tick_ge,CA,AVX.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,251,1.0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0
10,20,one_tick_ge,CA,BIGT.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0126294817894221,0.0299999993294477,251,1.0,251,6,5,11,9,12,251,6,5,11,9,12,251,6,5,11,9,12,250,6,5,11,8,12,186,5,0,5,3,7
1,20,one_tick_ge,FR,ALIBR.PA,2025,255,2025-01-02,2025-12-31,9.999999747378752e-05,0.0003000000142492,0.0003176470626117,0.0006000000284984,255,1.0,255,59,42,101,93,222,255,57,42,99,92,217,255,48,20,68,58,181,255,29,0,29,25,118,255,0,0,0,1,14
2,20,one_tick_ge,FR,MLALE.PA,2025,255,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0010000000474973,0.0010000000474974,255,1.0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0
3,20,one_tick_ge,FR,ALNRG.PA,2025,255,2025-01-02,2025-12-31,0.0024000001139938,0.0046000001020729,0.0045388235317944,0.0065000001341104,255,1.0,255,0,0,0,16,51,255,0,0,0,3,12,255,0,0,0,0,4,255,0,0,0,0,0,255,0,0,0,0,0
4,20,one_tick_ge,FR,MLSEQ.PA,2025,255,2025-01-02,2025-12-31,0.003000000026077,0.0070000002160668,0.0070274509270401,0.0104999998584389,255,1.0,255,35,45,80,81,25,255,15,19,34,31,12,255,7,7,14,12,6,255,0,1,1,0,2,239,0,0,0,0,1
5,20,one_tick_ge,FR,ALTAO.PA,2025,255,2025-01-02,2025-12-31,0.0052000000141561,0.0083999997004866,0.0085576470795214,0.0109000001102685,255,1.0,255,1,1,2,7,24,255,0,1,1,0,6,255,0,0,0,0,3,255,0,0,0,0,1,230,0,0,0,0,0
6,20,one_tick_ge,FR,MLPVG.PA,2025,255,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,255,1.0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0
7,20,one_tick_ge,FR,LAT.PA,2025,255,2025-01-02,2025-12-31,0.0085000004619359,0.0133999995887279,0.0131521568724921,0.0196000002324581,255,1.0,255,2,0,2,11,35,255,0,0,0,2,11,255,0,0,0,2,4,255,0,0,0,1,1,37,0,0,0,0,0
8,20,one_tick_ge,FR,ALMAS.PA,2025,255,2025-01-02,2025-12-31,0.0077999997884035,0.0137999998405575,0.0152517647098968,0.0428000018000602,255,1.0,255,15,8,23,41,134,255,2,2,4,11,55,245,1,0,1,7,30,213,1,0,1,3,10,52,0,0,0,1,3
9,20,one_tick_ge,FR,MLWEY.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0156882353053957,0.0320000015199184,255,1.0,255,34,23,57,65,22,255,29,16,45,51,18,255,19,4,23,30,12,219,8,2,10,7,6,47,2,0,2,2,0
10,20,one_tick_ge,FR,MLGEQ.PA,2025,255,2025-01-02,2025-12-31,0.0109999999403953,0.0160000007599592,0.016368627464216,0.0344999991357326,255,1.0,255,20,18,38,36,9,255,18,14,32,29,6,250,18,8,26,24,5,215,5,2,7,6,2,0,2,0,2,1,1
1,20,one_tick_ge,TH,TWZ.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0290909084406765,0.0399999991059303,242,1.0,242,21,20,41,53,240,242,21,20,41,53,240,227,21,9,30,40,240,37,9,0,9,13,76,0,0,0,0,0,8
2,20,one_tick_ge,TH,BLISS.BK,2025,242,2025-01-02,2025-12-30,0.0309100002050399,0.0309100002050399,0.0309100002050399,0.0309100002050399,242,1.0,242,0,0,0,0,0,242,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,one_tick_ge,TH,KKC.BK,2025,242,2025-01-02,2025-12-30,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,242,1.0,242,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,one_tick_ge,TH,NATION.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0314462802965532,0.050000000745058,242,1.0,242,47,36,83,85,231,241,47,36,83,85,231,165,44,22,66,61,222,43,16,1,17,20,107,0,0,0,0,0,8
5,20,one_tick_ge,TH,SDC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.034999999217689,0.0356198340377285,0.050000000745058,242,1.0,242,27,45,72,86,242,226,27,45,72,86,242,121,24,0,24,34,213,1,0,0,0,1,32,0,0,0,0,0,14
6,20,one_tick_ge,TH,CIG.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0362809911555002,0.0599999986588954,242,1.0,242,29,49,78,80,230,207,29,47,76,72,225,117,21,14,35,37,187,13,7,0,7,10,97,0,0,0,0,0,6
7,20,one_tick_ge,TH,MORE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0354958674139227,0.0599999986588954,242,1.0,242,36,41,77,88,239,181,36,38,74,80,230,117,24,21,45,56,146,57,24,0,24,28,125,0,0,0,0,1,6
8,20,one_tick_ge,TH,WAVE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0414876027940964,0.0799999982118606,242,1.0,242,25,35,60,77,221,176,14,29,43,66,193,123,14,11,25,41,177,35,6,0,6,11,76,0,0,0,0,0,13
9,20,one_tick_ge,TH,NWR.BK,2025,242,2025-01-02,2025-12-30,0.0299999993294477,0.0399999991059303,0.06239669373613,0.1599999964237213,242,1.0,173,3,9,12,15,43,168,2,8,10,13,23,7,2,2,4,6,17,0,0,1,1,1,3,0,0,0,0,0,2
10,20,one_tick_ge,TH,GEL.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0428512391888282,0.0900000035762786,242,1.0,242,24,55,79,80,229,158,18,41,59,67,191,54,11,3,14,13,120,5,2,0,2,2,42,0,0,0,0,0,9
1,20,one_tick_ge,UK,KIBO.L,2025,253,2025-01-02,2025-12-31,7.000000186963007e-05,7.000000186963007e-05,0.0022200395955863,0.0099999997764825,253,1.0,253,0,1,1,3,27,253,0,1,1,1,12,247,0,1,1,1,6,181,0,1,1,1,2,181,0,0,0,0,0
2,20,one_tick_ge,UK,LOGP.L,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0010000000474973,0.0010000000474974,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0
3,20,one_tick_ge,UK,CHP.L,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.0040000001899898,0.0039486166682432,0.0070000002160668,253,1.0,253,1,3,4,49,180,253,1,2,3,37,162,253,1,0,1,20,121,214,0,0,0,2,10,12,0,0,0,0,2
4,20,one_tick_ge,UK,HELD.L,2025,253,2025-01-02,2025-12-31,0.0094999996945261,0.0094999996945261,0.0094999996945261,0.0094999996945261,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,one_tick_ge,UK,SYME.L,2025,252,2025-01-02,2025-12-31,2.999999924213625e-05,0.003000000026077,0.0020611905296795,0.0080000003799796,252,1.0,252,24,27,51,33,125,252,23,23,46,28,125,252,14,4,18,14,113,242,2,1,3,5,42,119,2,0,2,4,23
6,20,one_tick_ge,UK,FHP.L,2025,250,2025-01-02,2025-12-31,0.0044999998062849,0.0044999998062849,0.0044999998062849,0.0044999998062849,250,1.0,250,0,0,0,0,0,250,0,0,0,0,0,250,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
7,20,one_tick_ge,UK,BCE.L,2025,253,2025-01-02,2025-12-31,3.9999998989515007e-05,0.003000000026077,0.0027588932984209,0.0399999991059303,253,1.0,248,1,2,3,6,12,248,1,2,3,5,12,248,1,2,3,4,10,248,1,2,3,3,1,125,1,0,1,1,0
8,20,one_tick_ge,UK,GVMH.L,2025,253,2025-01-02,2025-12-31,0.006000000052154,0.006000000052154,0.0348023723906619,0.975000023841858,253,1.0,245,1,1,2,3,0,245,1,1,2,3,0,169,1,1,2,3,0,0,1,1,2,2,0,0,1,0,1,1,0
9,20,one_tick_ge,UK,SCSP.L,2025,253,2025-01-02,2025-12-31,0.0074999998323619,0.0074999998323619,0.0791403160783878,0.875,253,1.0,231,2,3,5,6,0,231,2,3,5,5,0,199,2,3,5,5,0,0,2,3,5,5,0,0,2,0,2,2,0
10,20,one_tick_ge,UK,NEO.L,2025,253,2025-01-02,2025-12-31,0.006800000090152,0.006800000090152,0.1252687743334872,1.0750000476837158,250,0.9881422924901184,215,1,1,2,8,19,215,1,1,2,5,8,215,1,1,2,3,3,0,1,1,2,2,0,0,1,0,1,1,0
1,20,one_tick_ge,US,MYPSW,2025,250,2025-01-02,2025-12-31,0.0080000003799796,0.0160000007599592,0.0173040000125765,0.032999999821186,250,1.0,250,36,37,73,85,104,250,19,21,40,45,70,250,17,6,23,23,50,209,5,0,5,2,21,12,0,0,0,0,0
2,20,one_tick_ge,US,APLMW,2025,250,2025-01-02,2025-12-31,0.0260000005364418,0.0260000005364418,0.0260000005364418,0.0260000005364418,250,1.0,250,0,0,0,0,0,250,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,one_tick_ge,US,CCGWW,2025,250,2025-01-02,2025-12-31,0.0199999995529651,0.0294999992474913,0.0308640001043676,0.0540000014007091,250,1.0,250,28,44,72,76,91,248,13,16,29,31,62,187,4,6,10,11,39,12,1,0,1,2,16,0,0,0,0,0,0
4,20,one_tick_ge,US,MNYWW,2025,250,2025-01-02,2025-12-31,0.025000000372529,0.0509999990463256,0.0615559998750686,0.1800000071525573,250,1.0,212,22,48,70,81,148,118,8,11,19,28,83,29,1,3,4,10,48,0,0,0,0,1,17,0,0,0,0,0,2
5,20,one_tick_ge,US,WALDW,2025,250,2025-01-02,2025-12-31,0.0299999993294477,0.0700000002980232,0.0835159999653696,0.1720000058412552,250,1.0,165,28,45,73,73,111,89,15,24,39,32,80,7,3,6,9,10,50,0,0,0,0,0,22,0,0,0,0,0,1
6,20,one_tick_ge,US,RNWWW,2025,250,2025-01-02,2025-12-31,0.0049999998882412,0.1169999986886978,0.103664000481367,0.2479999959468841,250,1.0,113,31,62,93,90,141,58,13,21,34,39,90,55,9,2,11,19,59,50,6,0,6,8,26,21,1,0,1,1,9
7,20,one_tick_ge,US,SEATW,2025,250,2025-01-02,2025-12-31,0.032999999821186,0.1609999984502792,0.1812360002994537,0.4350000023841858,250,1.0,50,18,48,66,70,87,30,11,20,31,29,53,1,3,8,11,8,27,0,1,0,1,2,15,0,0,0,0,0,3
8,20,one_tick_ge,US,LUCYW,2025,250,2025-01-02,2025-12-31,0.0340000018477439,0.0799999982118606,0.0805440002828836,0.1550000011920929,250,1.0,188,42,50,92,93,110,17,26,25,51,44,77,0,9,5,14,19,62,0,2,1,3,7,36,0,0,0,0,1,8
9,20,one_tick_ge,US,PPCB,2025,250,2025-01-02,2025-12-31,0.0003999999898951,3.0,3.864593995981384,25.0,53,0.212,17,29,31,60,73,109,17,22,22,44,48,64,17,20,13,33,33,54,17,10,6,16,16,38,17,3,0,3,6,15
10,20,one_tick_ge,US,GCLWW,2025,9,2025-12-16,2025-12-31,0.025000000372529,0.0357999987900257,0.036500000498361,0.0498000010848045,9,1.0,9,5,2,7,8,4,9,1,0,1,3,4,4,1,0,1,2,4,0,0,0,0,0,2,0,0,0,0,0,0
1,30,one_tick_ge,AU,ADS.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0010000000474973,0.0010000000474974,253,1.0,253,0,0,0,0,1,253,0,0,0,0,1,253,0,0,0,0,1,253,0,0,0,0,1,0,0,0,0,0,1
2,30,one_tick_ge,AU,CLZ.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0010000000474973,0.0010000000474974,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
3,30,one_tick_ge,AU,NRZ.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0012094862193141,0.003000000026077,253,1.0,253,10,7,17,23,36,253,10,6,16,21,36,253,9,5,14,19,29,207,3,3,6,9,10,0,3,0,3,4,10
4,30,one_tick_ge,AU,MOM.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0015000000130385,0.0016166008429108,0.003000000026077,253,1.0,253,23,30,53,57,50,253,23,26,49,53,50,253,19,19,38,42,45,142,3,5,8,6,14,0,3,0,3,3,14
5,30,one_tick_ge,AU,CT1.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0019051384258087,0.0020000000949949,253,1.0,253,17,23,40,35,18,253,17,23,40,35,18,253,17,10,27,23,18,34,6,9,15,11,7,0,6,0,6,6,7
6,30,one_tick_ge,AU,GCR.AX,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.0020000000949949,0.0020000000949948,0.0020000000949949,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30,one_tick_ge,AU,HCD.AX,2025,253,2025-01-02,2025-12-31,0.0015000000130385,0.0020000000949949,0.0023040158799278,0.003000000026077,253,1.0,253,11,15,26,25,15,253,11,12,23,24,15,253,6,11,17,20,10,3,0,1,1,2,0,0,0,0,0,1,0
8,30,one_tick_ge,AU,ICU.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0017885376120412,0.003000000026077,253,1.0,253,7,10,17,14,7,253,7,10,17,14,7,253,7,8,15,13,7,102,3,2,5,6,2,0,3,0,3,3,2
9,30,one_tick_ge,AU,KNM.AX,2025,253,2025-01-02,2025-12-31,0.0020000000949949,0.0020000000949949,0.0020000000949948,0.0020000000949949,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,one_tick_ge,AU,SFG.AX,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0020000000949949,0.0018478261455046,0.003000000026077,253,1.0,253,42,42,84,96,75,253,42,37,79,91,75,253,36,26,62,57,63,89,10,9,19,17,14,0,10,0,10,11,14
1,30,one_tick_ge,CA,AQS.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0053685257764183,0.0099999997764825,251,1.0,251,7,7,14,13,7,251,7,7,14,13,7,251,7,7,14,13,7,251,7,6,13,12,7,251,7,0,7,5,6
2,30,one_tick_ge,CA,CANS.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0060756970753528,0.0099999997764825,251,1.0,251,20,19,39,35,25,251,20,19,39,35,25,251,20,19,39,35,25,251,20,19,39,35,25,251,19,0,19,17,25
3,30,one_tick_ge,CA,ETU.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0053087648215788,0.0099999997764825,251,1.0,251,16,12,28,22,40,251,16,12,28,22,40,251,16,12,28,22,40,251,16,7,23,20,39,251,15,0,15,8,35
4,30,one_tick_ge,CA,GOK.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0074501990366622,0.0149999996647238,251,1.0,251,1,3,4,4,0,251,1,3,4,4,0,251,1,3,4,4,0,251,1,1,2,2,0,226,0,0,0,0,0
5,30,one_tick_ge,CA,NAV.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0071513942624645,0.0149999996647238,251,1.0,251,15,8,23,21,13,251,15,8,23,21,13,251,15,8,23,21,13,251,15,7,22,20,13,248,15,0,15,10,12
6,30,one_tick_ge,CA,PPM.V,2025,251,2025-01-02,2025-12-31,0.0049999998882412,0.0049999998882412,0.0070916333113354,0.025000000372529,251,1.0,251,13,9,22,26,18,251,13,9,22,26,18,251,13,9,22,24,16,250,12,3,15,15,14,231,5,0,5,4,5
7,30,one_tick_ge,CA,ADD.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0136653383399741,0.0299999993294477,251,1.0,251,11,17,28,34,26,251,11,17,28,34,26,251,11,17,28,34,26,245,11,12,23,29,26,165,10,0,10,12,16
8,30,one_tick_ge,CA,ALT.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,251,1.0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0
9,30,one_tick_ge,CA,AVX.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,251,1.0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0
10,30,one_tick_ge,CA,BIGT.V,2025,251,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0126294817894221,0.0299999993294477,251,1.0,251,6,5,11,9,12,251,6,5,11,9,12,251,6,5,11,9,12,250,6,5,11,8,12,186,5,0,5,3,7
1,30,one_tick_ge,FR,ALIBR.PA,2025,255,2025-01-02,2025-12-31,9.999999747378752e-05,0.0003000000142492,0.0003176470626117,0.0006000000284984,255,1.0,255,59,42,101,93,222,255,57,42,99,92,217,255,48,20,68,58,181,255,29,0,29,25,118,255,0,0,0,1,14
2,30,one_tick_ge,FR,MLALE.PA,2025,255,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0010000000474973,0.0010000000474974,255,1.0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0
3,30,one_tick_ge,FR,ALNRG.PA,2025,255,2025-01-02,2025-12-31,0.0024000001139938,0.0046000001020729,0.0045388235317944,0.0065000001341104,255,1.0,255,0,0,0,16,51,255,0,0,0,3,12,255,0,0,0,0,4,255,0,0,0,0,0,255,0,0,0,0,0
4,30,one_tick_ge,FR,MLSEQ.PA,2025,255,2025-01-02,2025-12-31,0.003000000026077,0.0070000002160668,0.0070274509270401,0.0104999998584389,255,1.0,255,35,45,80,81,25,255,15,19,34,31,12,255,7,7,14,12,6,255,0,1,1,0,2,239,0,0,0,0,1
5,30,one_tick_ge,FR,ALTAO.PA,2025,255,2025-01-02,2025-12-31,0.0052000000141561,0.0083999997004866,0.0085576470795214,0.0109000001102685,255,1.0,255,1,1,2,7,24,255,0,1,1,0,6,255,0,0,0,0,3,255,0,0,0,0,1,230,0,0,0,0,0
6,30,one_tick_ge,FR,MLPVG.PA,2025,255,2025-01-02,2025-12-31,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,255,1.0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0
7,30,one_tick_ge,FR,LAT.PA,2025,255,2025-01-02,2025-12-31,0.0085000004619359,0.0133999995887279,0.0131521568724921,0.0196000002324581,255,1.0,255,2,0,2,11,35,255,0,0,0,2,11,255,0,0,0,2,4,255,0,0,0,1,1,37,0,0,0,0,0
8,30,one_tick_ge,FR,MLWEY.PA,2025,255,2025-01-02,2025-12-31,0.0049999998882412,0.0149999996647238,0.0156882353053957,0.0320000015199184,255,1.0,255,34,23,57,65,22,255,29,16,45,51,18,255,19,4,23,30,12,219,8,2,10,7,6,47,2,0,2,2,0
9,30,one_tick_ge,FR,MLMIB.PA,2025,255,2025-01-02,2025-12-31,0.032999999821186,0.032999999821186,0.032999999821186,0.032999999821186,255,1.0,255,0,0,0,0,0,255,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,one_tick_ge,FR,ALSRS.PA,2025,255,2025-01-02,2025-12-31,0.0003000000142492,0.002600000007078,0.0068784313700983,0.5699999928474426,255,1.0,254,13,22,35,58,171,254,6,6,12,14,61,254,5,1,6,11,31,254,1,1,2,3,11,214,1,0,1,1,1
1,30,one_tick_ge,TH,BLISS.BK,2025,242,2025-01-02,2025-12-30,0.0309100002050399,0.0309100002050399,0.0309100002050399,0.0309100002050399,242,1.0,242,0,0,0,0,0,242,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,one_tick_ge,TH,TWZ.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0290909084406765,0.0399999991059303,242,1.0,242,21,20,41,53,240,242,21,20,41,53,240,227,21,9,30,40,240,37,9,0,9,13,76,0,0,0,0,0,8
3,30,one_tick_ge,TH,NATION.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0314462802965532,0.050000000745058,242,1.0,242,47,36,83,85,231,241,47,36,83,85,231,165,44,22,66,61,222,43,16,1,17,20,107,0,0,0,0,0,8
4,30,one_tick_ge,TH,WAVE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0299999993294477,0.0414876027940964,0.0799999982118606,242,1.0,242,25,35,60,77,221,176,14,29,43,66,193,123,14,11,25,41,177,35,6,0,6,11,76,0,0,0,0,0,13
5,30,one_tick_ge,TH,CV.BK,2025,242,2025-01-02,2025-12-30,0.0299999993294477,0.034999999217689,0.1082231408015878,0.3199999928474426,242,1.0,142,3,15,18,20,57,122,1,2,3,5,21,121,0,1,1,2,10,0,0,0,0,1,2,0,0,0,0,0,1
6,30,one_tick_ge,TH,SDC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.034999999217689,0.0356198340377285,0.050000000745058,242,1.0,242,27,45,72,86,242,226,27,45,72,86,242,121,24,0,24,34,213,1,0,0,0,1,32,0,0,0,0,0,14
7,30,one_tick_ge,TH,CIG.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0362809911555002,0.0599999986588954,242,1.0,242,29,49,78,80,230,207,29,47,76,72,225,117,21,14,35,37,187,13,7,0,7,10,97,0,0,0,0,0,6
8,30,one_tick_ge,TH,MORE.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0354958674139227,0.0599999986588954,242,1.0,242,36,41,77,88,239,181,36,38,74,80,230,117,24,21,45,56,146,57,24,0,24,28,125,0,0,0,0,1,6
9,30,one_tick_ge,TH,AKS.BK,2025,242,2025-01-02,2025-12-30,0.0099999997764825,0.0399999991059303,0.1026442743730076,0.2299990057945251,242,1.0,154,23,31,54,59,149,148,23,30,53,59,148,100,22,11,33,40,134,44,15,0,15,13,73,1,1,0,1,1,10
10,30,one_tick_ge,TH,KC.BK,2025,242,2025-01-02,2025-12-30,0.0199999995529651,0.0399999991059303,0.0423553712850759,0.0700000002980232,242,1.0,242,34,56,90,92,202,157,30,33,63,63,147,83,28,5,33,34,123,13,10,0,10,7,41,0,0,0,0,1,7
1,30,one_tick_ge,UK,LOGP.L,2025,253,2025-01-02,2025-12-31,0.0010000000474974,0.0010000000474974,0.0010000000474973,0.0010000000474974,253,1.0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0
