market,timeframe,ret_col,n_symbols,n_period_returns,mean,std,min,p01,p05,p10,p25,p50,p75,p90,p95,p99,max,positive_ratio,negative_ratio,gt_10_ratio,gt_20_ratio,gt_50_ratio,gt_100_ratio,lt_m10_ratio,lt_m20_ratio,lt_m50_ratio,iqr,p95_p05_spread
in,W,close,2088,525594,0.6178168763792846,9.909547941142552,-99.61851851145428,-15.079571251379164,-9.0098125701098,-6.492971431951452,-3.1953516536083773,-0.072321311193645,3.363366057764582,8.431526908762498,12.962958749181437,25.325076694730814,4406.25,0.4755191269306727,0.5050799666662862,0.07785857525009798,0.019809967389277656,0.000702062808936175,3.995479400449777e-05,0.03725118627686009,0.0032515591882707946,7.229915105575786e-05,6.558717711372959,21.972771319291237
in,W,high,2088,525594,5.73494086462073,9.503351409373883,-96.90721638179257,-2.007408455973715,0.0,0.5255630220920341,1.7406364841006852,3.86473047137676,7.519788495163698,13.295730189867962,18.320609117531532,29.787348246297576,4406.25,0.935189518906228,0.043948370795709235,0.16277963599280051,0.039414452980817895,0.001426956928732063,5.517566791097311e-05,0.0001712348314478476,2.6636529336331844e-05,1.9026092383094176e-05,5.779152011063013,18.320609117531532
in,W,low,2088,525594,-4.357280697884894,5.21250883587541,-99.63333334746184,-19.75309019898354,-12.695914156381592,-9.787229232570564,-6.25266819295528,-3.433577354629645,-1.3642515265209298,0.0,0.4026574775655805,3.0597607445685746,1327.922107614818,0.08024064201646137,0.8992910877978059,0.0003405670536573857,3.4246966289569515e-05,1.3318264668165922e-05,1.1415655429856505e-05,0.0941030529267838,0.009258096553613626,8.371480648561437e-05,4.888416666434351,13.098571633947174
in,M,close,2073,120759,2.857086842692932,23.553162101538863,-99.61851851145428,-31.59878516409329,-17.82408228409614,-12.933598084810436,-6.2950022174385145,0.33711190741489,9.02293668384257,20.610759207064525,30.644205405982063,59.777295931886485,5046.938613055899,0.5112165552878046,0.47858958752556746,0.23117945660364858,0.10486174943482474,0.01631348388111859,0.0026499060111461674,0.15284989110542485,0.03690822216149521,0.00130839109300342,15.317938901281085,48.4682876900782
in,M,high,2073,120759,14.568025066219848,27.862568086600312,-96.90721638179257,-0.4149208030762782,0.8881473023161641,1.9080057591398059,4.46859227231185,9.60000590136125,18.646560827474218,32.26681364545628,44.451513984042634,78.08734149785586,7257.142713952693,0.9729295539048849,0.01401137803393536,0.48384799476643564,0.2255566872862478,0.036701198254374415,0.004479997350093989,0.0001490572131269719,8.280956284831773e-05,4.968573770899063e-05,14.17796855516237,43.56336668172647
in,M,low,2073,120759,-8.478786432136209,9.554415929007284,-99.63333334746184,-38.99406269354046,-23.413739072972124,-18.686038630430573,-12.084888786243415,-6.590210586059079,-2.643236166558315,-0.585891385253762,0.0,1.7175210770966858,1327.922107614818,0.04946215188930018,0.9355493172351543,0.0002401477322601214,6.624765027865418e-05,3.312382513932709e-05,3.312382513932709e-05,0.3290023931963663,0.0820974006078222,0.003378630164211363,9.4416526196851,23.413739072972124
in,Y,close,1918,9814,39.11439039842373,119.54585115495657,-98.23050894464248,-58.95954275262705,-40.73218712462552,-30.892792616902227,-12.507872617615835,16.08109868669169,56.75368824036719,118.68615530875428,177.8616302797781,399.96117329373317,4712.6762929120705,0.6362339514978602,0.3616262482168331,0.546871815773385,0.46994090075402484,0.28051762787854084,0.12818422661503973,0.2737925412675769,0.18381903403301406,0.02343590788669248,69.26156085798303,218.5938174044036
in,Y,high,1918,9814,77.82082240802131,163.36530229682322,-79.71730341470274,0.6400360742727678,3.571433903681636,6.107287749110706,16.77055319072008,44.54673451358158,89.92658739317763,161.74811114768798,231.79410087006568,529.1952505803998,6478.873413769272,0.9930711228856736,0.0038720195638883227,0.8396168738536784,0.7137762380273079,0.45750968004890974,0.21438760953739555,0.0007132667617689016,0.0005094762584063583,0.0004075810067250866,73.15603420245755,228.22266696638405
in,Y,low,1918,9814,-26.187483302558825,19.49554884357856,-99.78478261698848,-70.04495160220371,-58.324046881195436,-51.004578985143894,-38.095244306317404,-24.312522431383897,-12.25612682828039,-3.8712642526347696,-1.2820048430171864,0.2460323753903436,793.4609219587849,0.014876706745465661,0.9783982066435704,0.0005094762584063583,0.0002037905033625433,0.00010189525168127165,0.00010189525168127165,0.7925412675769309,0.5889545547177502,0.10994497656409212,25.839117478037014,57.04204203817825
